species,animal_id,t,body_temp_c,heart_rate_bpm,resp_rate_bpm,activity_idx,cough_count,rumination_min,ambient_temp_c,ambient_humidity_pct,label
Pig,PI_008,55,38.999,79.85,26.52,0.394,0,0.41,33.44,69.89,0
Pig,PI_008,56,40.466,95.25,36.99,0.124,4,2.0,32.85,64.54,1
Pig,PI_008,57,39.122,81.05,24.39,0.383,1,1.48,30.73,78.11,0
Pig,PI_008,58,39.933,98.12,31.07,0.176,4,1.96,29.73,65.64,1
Pig,PI_008,59,40.096,93.02,36.18,0.081,5,1.61,27.37,70.71,1
Pig,PI_008,60,38.907,77.83,25.64,0.365,1,0.58,27.62,76.08,0
Pig,PI_008,61,38.775,82.48,25.05,0.426,0,0.61,25.05,70.15,0
Pig,PI_008,62,38.737,80.72,22.46,0.427,0,0.0,22.58,68.58,0
Pig,PI_008,63,39.596,93.65,30.8,0.077,6,0.82,20.58,62.07,1
Pig,PI_008,64,39.974,92.91,28.78,0.105,2,1.1,23.06,66.94,1
Pig,PI_008,65,39.816,89.0,30.86,0.171,3,0.76,20.45,59.84,1
Pig,PI_008,66,38.787,80.69,25.53,0.363,1,1.53,22.77,55.06,0
Pig,PI_008,67,38.871,81.49,25.53,0.453,0,0.33,21.72,48.36,0
Pig,PI_008,68,38.961,78.31,25.31,0.322,0,2.31,22.01,56.34,0
Pig,PI_008,69,40.116,95.66,32.55,0.169,7,0.57,22.67,54.59,1
Pig,PI_008,70,38.896,77.01,25.56,0.325,2,1.28,24.16,53.89,0
Pig,PI_008,71,38.767,77.41,26.67,0.4,0,0.0,25.73,57.18,0
Pig,PI_009,0,38.798,75.48,23.47,0.528,0,4.42,26.88,56.72,0
Pig,PI_009,1,38.771,79.02,23.01,0.511,0,0.0,26.65,64.22,0
Pig,PI_009,2,38.987,77.35,25.37,0.519,0,3.19,31.23,55.1,0
Pig,PI_009,3,39.057,80.99,24.14,0.564,0,2.17,33.27,59.19,0
Pig,PI_009,4,38.848,77.61,24.78,0.587,0,3.64,32.27,63.36,0
Pig,PI_009,5,39.014,82.1,25.73,0.567,0,2.09,34.0,66.93,0
Pig,PI_009,6,39.043,78.93,27.52,0.52,0,5.62,32.99,63.82,0
Pig,PI_009,7,38.859,78.55,25.69,0.418,0,1.24,32.66,74.58,0
Pig,PI_009,8,39.052,77.14,24.4,0.516,1,0.0,33.23,83.04,0
Pig,PI_009,9,38.807,79.33,24.91,0.622,0,2.36,33.0,81.32,0
Pig,PI_009,10,38.925,83.53,25.63,0.459,0,1.16,30.2,70.3,0
Pig,PI_009,11,38.905,77.29,22.77,0.439,0,3.59,25.77,70.47,0
Pig,PI_009,12,38.844,78.55,24.37,0.47,0,4.23,27.38,71.82,0
Pig,PI_009,13,38.79,84.23,23.28,0.448,0,1.64,26.57,74.9,0
Pig,PI_009,14,38.792,76.46,24.08,0.537,0,4.49,23.77,75.42,0
Pig,PI_009,15,38.659,79.89,24.2,0.484,1,1.2,20.99,63.88,0
Pig,PI_009,16,40.117,90.94,31.05,0.298,4,2.78,21.3,62.34,1
Pig,PI_009,17,38.801,78.95,23.86,0.541,0,4.39,20.8,66.12,0
Pig,PI_009,18,40.015,90.45,30.2,0.237,1,0.57,19.94,53.3,1
Pig,PI_009,19,39.608,89.78,31.39,0.277,2,3.23,22.04,65.88,1
Pig,PI_009,20,38.77,75.32,24.23,0.516,0,2.92,23.19,59.95,0
Pig,PI_009,21,38.743,79.6,23.82,0.546,0,2.05,20.81,59.34,0
Pig,PI_009,22,38.738,80.6,23.05,0.57,1,1.1,23.38,53.69,0
Pig,PI_009,23,38.853,79.89,25.57,0.495,0,2.86,25.73,51.06,0
Pig,PI_009,24,38.971,79.68,23.27,0.477,0,3.63,27.06,51.62,0
Pig,PI_009,25,39.035,77.18,23.68,0.544,0,1.75,28.97,58.58,0
Pig,PI_009,26,40.489,91.37,31.96,0.27,3,2.1,30.96,60.41,1
Pig,PI_009,27,39.656,93.72,35.05,0.4,0,2.53,31.06,58.5,1
Pig,PI_009,28,39.714,101.28,32.92,0.278,3,3.27,34.39,59.76,1
Pig,PI_009,29,39.05,79.72,24.04,0.527,0,2.61,32.02,68.23,0
Pig,PI_009,30,38.915,79.44,23.56,0.55,0,1.21,34.45,68.99,0
Pig,PI_009,31,38.839,80.22,24.22,0.562,0,2.87,34.84,67.49,0
Pig,PI_009,32,38.841,81.9,23.54,0.494,0,0.0,32.59,70.33,0
Pig,PI_009,33,39.093,78.29,23.71,0.523,0,5.44,30.58,73.17,0
Pig,PI_009,34,38.849,80.84,24.12,0.533,0,6.23,29.38,69.47,0
Pig,PI_009,35,38.917,82.28,24.8,0.479,1,4.37,29.11,80.82,0
Pig,PI_009,36,38.776,78.63,24.08,0.479,0,0.79,26.43,78.91,0
Pig,PI_009,37,38.914,78.14,24.2,0.565,1,4.05,25.65,74.67,0
Pig,PI_009,38,38.622,79.26,22.01,0.598,0,6.21,24.61,69.21,0
Pig,PI_009,39,38.731,78.15,23.37,0.453,1,3.97,22.81,54.62,0
Pig,PI_009,40,38.92,80.54,24.58,0.621,0,2.06,22.99,69.09,0
Pig,PI_009,41,38.867,78.13,25.11,0.535,0,2.65,21.93,68.61,0
Pig,PI_009,42,38.577,74.84,23.4,0.48,2,3.11,21.59,59.15,0
Pig,PI_009,43,38.686,79.64,24.22,0.427,1,5.3,21.81,53.45,0
Pig,PI_009,44,38.885,79.76,24.29,0.6,0,5.53,22.57,55.65,0
Pig,PI_009,45,39.743,91.48,31.63,0.162,4,6.12,22.86,56.43,1
Pig,PI_009,46,38.839,80.94,24.32,0.504,0,0.34,22.93,56.51,0
Pig,PI_009,47,38.82,81.32,25.07,0.443,0,4.54,26.66,57.1,0
Pig,PI_009,48,38.922,78.94,23.85,0.546,0,5.56,27.52,48.28,0
Pig,PI_009,49,38.891,81.31,24.07,0.554,1,5.07,29.03,58.93,0
Pig,PI_009,50,38.885,79.85,23.01,0.428,0,3.13,28.44,50.16,0
Pig,PI_009,51,38.839,77.36,24.58,0.507,0,1.02,30.92,59.03,0
Pig,PI_009,52,39.017,80.65,27.05,0.512,0,1.71,32.46,65.46,0
Pig,PI_009,53,38.864,79.02,26.36,0.495,0,2.35,32.39,61.53,0
Pig,PI_009,54,38.968,80.23,24.73,0.593,0,1.43,33.99,71.74,0
Pig,PI_009,55,38.82,82.0,25.94,0.535,0,3.97,32.8,61.97,0
Pig,PI_009,56,38.764,81.0,25.03,0.503,1,2.07,31.72,79.5,0
Pig,PI_009,57,39.843,94.44,32.9,0.338,3,1.98,31.05,71.94,1
Pig,PI_009,58,38.912,82.26,26.32,0.555,0,2.87,30.7,78.62,0
Pig,PI_009,59,39.619,95.25,32.11,0.224,3,3.87,28.07,72.17,1
Pig,PI_009,60,40.622,85.6,33.05,0.12,1,3.47,27.42,74.58,1
Pig,PI_009,61,39.851,86.06,29.12,0.309,1,2.45,23.75,75.07,1
Pig,PI_009,62,38.714,76.31,22.31,0.555,0,3.65,23.57,74.32,0
Pig,PI_009,63,38.731,82.94,22.56,0.555,0,1.63,23.17,67.39,0
Pig,PI_009,64,38.734,75.87,22.93,0.505,0,4.83,22.09,65.94,0
Pig,PI_009,65,38.779,77.26,23.92,0.498,0,0.94,21.54,62.97,0
Pig,PI_009,66,38.82,78.81,22.9,0.548,0,0.62,20.83,56.72,0
Pig,PI_009,67,38.698,79.67,23.13,0.467,0,2.9,22.23,61.42,0
Pig,PI_009,68,38.664,77.22,24.2,0.49,0,2.89,20.47,53.08,0
Pig,PI_009,69,38.754,75.54,23.0,0.416,0,3.09,23.96,53.29,0
Pig,PI_009,70,39.408,94.37,30.4,0.197,4,4.95,25.12,56.99,1
Pig,PI_009,71,39.003,86.88,27.58,0.254,8,0.66,25.1,54.34,1
Pig,PI_010,0,38.654,73.13,24.69,0.426,0,0.0,28.97,55.65,0
Pig,PI_010,1,38.527,79.36,25.88,0.457,0,0.0,26.91,63.61,0
Pig,PI_010,2,38.551,79.58,24.77,0.469,1,3.35,29.16,68.07,0
Pig,PI_010,3,38.677,75.98,24.83,0.472,0,0.7,31.32,67.84,0
Pig,PI_010,4,39.645,95.47,30.58,0.164,4,2.57,31.76,69.37,1
Pig,PI_010,5,38.749,74.42,23.78,0.556,0,3.9,33.03,69.18,0
Pig,PI_010,6,38.692,76.38,24.79,0.381,0,1.79,33.25,73.8,0
Pig,PI_010,7,38.729,71.94,24.73,0.407,0,0.0,31.94,72.63,0
Pig,PI_010,8,38.684,81.55,24.36,0.504,0,0.0,32.62,72.5,0
Pig,PI_010,9,38.691,78.13,24.65,0.498,0,0.0,31.53,72.75,0
Pig,PI_010,10,38.93,77.41,25.2,0.418,0,4.25,31.5,74.54,0
Pig,PI_010,11,38.741,74.12,25.91,0.483,0,2.9,28.32,72.28,0
Pig,PI_010,12,39.735,90.48,32.81,0.209,2,4.75,26.91,76.68,1
Pig,PI_010,13,39.426,94.41,30.91,0.218,3,0.0,25.33,71.29,1
Pig,PI_010,14,39.068,89.23,29.27,0.213,1,0.97,23.8,74.6,1
Pig,PI_010,15,39.302,87.45,33.09,0.218,3,4.94,21.8,70.51,1
Pig,PI_010,16,39.415,92.81,31.2,0.172,2,0.0,22.17,65.74,1
Pig,PI_010,17,38.607,74.14,23.8,0.415,0,0.0,19.99,64.56,0
Pig,PI_010,18,38.499,78.49,25.17,0.527,1,2.36,19.74,59.97,0
Pig,PI_010,19,39.561,89.52,33.88,0.132,2,0.0,21.27,53.01,1
Pig,PI_010,20,38.369,78.08,23.4,0.435,0,4.52,20.94,46.25,0
Pig,PI_010,21,38.411,73.97,23.12,0.413,1,0.0,22.3,61.53,0
Pig,PI_010,22,38.443,73.61,24.5,0.392,0,0.36,24.36,56.87,0
Pig,PI_010,23,38.721,73.85,23.27,0.386,0,2.11,26.71,50.76,0
Pig,PI_010,24,38.561,75.2,23.2,0.431,1,0.4,26.95,51.94,0
Pig,PI_010,25,39.928,96.68,33.12,0.228,2,3.94,29.25,56.5,1
Pig,PI_010,26,38.609,75.66,25.17,0.413,0,1.11,29.76,58.9,0
Pig,PI_010,27,39.414,95.16,35.81,0.113,2,0.0,32.92,55.42,1
Pig,PI_010,28,39.71,92.77,38.26,0.15,2,0.17,32.52,61.78,1
Pig,PI_010,29,39.979,89.74,31.69,0.285,6,1.31,32.0,70.45,1
Pig,PI_010,30,39.455,95.52,29.96,0.309,4,0.0,32.6,73.89,1
Pig,PI_010,31,40.016,94.34,31.68,0.253,2,8.59,33.4,78.21,1
Pig,PI_010,32,40.031,96.19,32.88,0.196,3,1.16,32.25,79.75,1
Pig,PI_010,33,39.823,97.37,32.62,0.128,2,2.41,32.72,69.45,1
Pig,PI_010,34,39.857,91.66,33.64,0.248,4,0.0,30.66,86.43,1
Pig,PI_010,35,38.633,75.56,24.22,0.428,0,2.56,29.23,70.06,0
Pig,PI_010,36,38.588,73.02,23.75,0.488,1,4.31,25.66,70.39,0
Pig,PI_010,37,39.897,92.79,30.72,0.259,5,1.93,26.06,69.08,1
Pig,PI_010,38,38.564,75.03,23.29,0.444,0,1.87,24.32,72.08,0
Pig,PI_010,39,38.477,74.69,23.15,0.466,0,3.57,21.64,66.49,0
Pig,PI_010,40,38.428,76.93,23.03,0.482,0,0.0,22.57,63.7,0
Pig,PI_010,41,38.408,70.15,25.06,0.375,0,1.13,20.37,64.1,0
Pig,PI_010,42,38.372,79.7,23.62,0.378,0,4.83,20.14,65.48,0
Pig,PI_010,43,39.48,91.97,30.3,0.103,2,0.0,22.04,55.74,1
Pig,PI_010,44,38.574,73.38,21.57,0.441,0,3.09,22.58,60.74,0
Pig,PI_010,45,39.924,86.13,36.89,0.17,3,2.84,22.45,56.49,1
Pig,PI_010,46,39.744,85.37,31.36,0.169,4,1.15,24.06,55.09,1
Pig,PI_010,47,38.477,77.84,22.71,0.517,0,0.0,24.55,56.01,0
Pig,PI_010,48,38.602,75.55,25.12,0.533,0,0.0,28.08,47.88,0
Pig,PI_010,49,38.812,74.04,24.23,0.389,0,2.79,30.51,57.77,0
Pig,PI_010,50,38.563,76.89,23.64,0.559,1,1.34,28.89,58.64,0
Pig,PI_010,51,38.851,73.78,26.52,0.481,0,0.0,31.76,60.94,0
Pig,PI_010,52,39.789,94.09,34.98,0.091,4,4.38,33.87,66.36,1
Pig,PI_010,53,39.588,96.22,31.62,0.342,4,0.65,33.5,65.27,1
Pig,PI_010,54,38.741,77.78,23.88,0.441,0,0.13,32.69,79.47,0
Pig,PI_010,55,38.68,74.0,27.44,0.547,0,0.0,32.65,74.57,0
Pig,PI_010,56,38.648,78.27,24.8,0.513,1,1.0,32.87,67.91,0
Pig,PI_010,57,40.042,86.96,32.8,0.298,2,3.25,32.26,72.03,1
Pig,PI_010,58,39.779,88.54,30.07,0.109,4,1.33,28.74,70.25,1
Pig,PI_010,59,39.916,96.02,29.64,0.219,3,0.51,28.9,74.09,1
Pig,PI_010,60,38.566,79.39,22.18,0.43,0,0.48,26.77,72.0,0
Pig,PI_010,61,38.6,71.52,24.5,0.496,0,1.47,24.95,72.77,0
Pig,PI_010,62,40.023,93.51,29.0,0.221,2,2.0,24.22,76.35,1
Pig,PI_010,63,38.433,73.02,26.06,0.386,1,0.0,22.55,69.52,0
Pig,PI_010,64,39.49,83.72,32.12,0.246,3,0.27,20.92,58.92,1
Pig,PI_010,65,39.434,87.5,30.72,0.233,3,1.49,18.68,61.62,1
Pig,PI_010,66,38.6,75.13,24.25,0.452,0,0.89,21.38,66.05,0
Pig,PI_010,67,39.858,97.47,31.05,0.198,6,0.02,23.21,54.51,1
Pig,PI_010,68,38.774,74.26,23.59,0.432,0,0.0,22.65,55.72,0
Pig,PI_010,69,38.506,76.12,23.65,0.477,0,2.76,22.68,56.47,0
Pig,PI_010,70,38.698,73.24,25.09,0.452,0,2.72,23.62,51.22,0
Pig,PI_010,71,39.298,86.12,30.87,0.17,2,2.44,24.87,49.91,1
Pig,PI_011,0,38.578,74.15,27.1,0.611,0,4.24,28.32,56.56,0
Pig,PI_011,1,38.613,75.92,26.19,0.49,0,3.69,27.41,55.8,0
Pig,PI_011,2,38.545,77.27,26.46,0.496,0,3.15,29.45,67.69,0
Pig,PI_011,3,38.682,76.74,27.29,0.412,0,0.15,30.21,63.61,0
Pig,PI_011,4,39.788,90.87,37.53,0.22,10,0.86,32.23,65.4,1
Pig,PI_011,5,39.77,91.48,33.26,0.224,3,1.92,32.57,68.9,1
Pig,PI_011,6,39.691,94.24,33.55,0.186,3,1.58,32.52,64.81,1
Pig,PI_011,7,38.496,75.21,26.96,0.497,0,0.0,32.98,66.1,0
Pig,PI_011,8,38.641,78.35,27.98,0.465,0,0.2,33.06,70.93,0
Pig,PI_011,9,38.764,76.29,25.79,0.447,1,0.0,30.63,81.5,0
Pig,PI_011,10,39.511,93.32,34.56,0.155,2,2.38,32.51,77.59,1
Pig,PI_011,11,38.486,75.41,27.57,0.533,0,0.0,28.51,76.63,0
Pig,PI_011,12,38.536,72.08,26.28,0.424,0,0.0,26.61,64.08,0
Pig,PI_011,13,38.481,73.48,25.63,0.449,0,0.06,24.6,68.87,0
Pig,PI_011,14,38.543,72.41,24.61,0.564,0,2.14,24.07,69.71,0
Pig,PI_011,15,38.505,73.33,26.64,0.434,0,2.72,23.13,68.74,0
Pig,PI_011,16,38.482,72.9,24.44,0.544,0,2.29,21.93,67.66,0
Pig,PI_011,17,39.283,93.27,32.45,0.329,1,0.09,22.76,55.8,1
Pig,PI_011,18,38.963,83.55,35.93,0.25,2,4.54,20.59,59.45,1
Pig,PI_011,19,39.663,87.25,34.83,0.252,2,1.57,21.72,55.65,1
Pig,PI_011,20,38.656,71.8,26.04,0.451,0,4.76,20.18,54.07,0
Pig,PI_011,21,38.385,74.95,26.92,0.634,0,1.19,24.22,58.31,0
Pig,PI_011,22,38.614,74.66,28.1,0.548,0,0.27,23.3,59.29,0
Pig,PI_011,23,38.684,73.31,26.62,0.478,0,1.39,24.92,57.31,0
Pig,PI_011,24,39.599,91.07,36.18,0.243,1,3.02,26.7,67.61,1
Pig,PI_011,25,38.378,75.62,26.87,0.441,0,2.25,27.14,58.7,0
Pig,PI_011,26,39.68,90.0,36.41,0.191,5,2.87,30.54,65.27,1
Pig,PI_011,27,40.01,89.94,33.61,0.404,3,2.84,30.76,57.29,1
Pig,PI_011,28,40.029,87.86,35.61,0.3,3,0.13,31.8,64.84,1
Pig,PI_011,29,38.734,78.5,27.55,0.549,0,4.67,34.5,64.99,0
Pig,PI_011,30,38.743,75.43,26.62,0.499,0,0.43,32.47,79.43,0
Pig,PI_011,31,38.737,73.89,25.63,0.536,0,1.39,33.54,65.79,0
Pig,PI_011,32,38.698,71.49,26.92,0.55,0,5.11,32.08,72.69,0
Pig,PI_011,33,39.632,94.93,35.38,0.253,4,0.0,32.44,77.27,1
Pig,PI_011,34,38.635,76.0,26.78,0.602,1,2.0,28.36,68.35,0
Pig,PI_011,35,38.488,74.34,28.64,0.505,0,2.81,28.44,76.63,0
Pig,PI_011,36,38.496,74.09,27.13,0.503,0,3.87,26.79,64.86,0
Pig,PI_011,37,38.382,72.26,25.47,0.567,0,0.21,26.11,78.4,0
Pig,PI_011,38,39.366,88.71,36.98,0.237,4,0.49,23.17,70.11,1
Pig,PI_011,39,39.119,84.65,33.96,0.239,4,1.97,21.79,66.58,1
Pig,PI_011,40,38.678,70.26,26.91,0.427,0,1.28,21.81,68.01,0
Pig,PI_011,41,38.473,71.81,25.42,0.544,0,1.88,22.7,63.78,0
Pig,PI_011,42,38.265,71.61,25.45,0.508,0,3.37,21.58,62.43,0
Pig,PI_011,43,38.475,72.11,25.05,0.482,0,3.4,22.05,58.54,0
Pig,PI_011,44,39.546,90.42,33.18,0.262,3,2.62,21.27,65.87,1
Pig,PI_011,45,38.448,75.89,27.01,0.489,0,2.93,21.76,55.3,0
Pig,PI_011,46,38.549,74.52,26.79,0.552,0,4.25,23.82,57.59,0
Pig,PI_011,47,38.499,73.83,26.69,0.412,0,3.41,26.2,57.84,0
Pig,PI_011,48,38.495,71.74,24.8,0.573,0,2.81,25.07,64.62,0
Pig,PI_011,49,39.366,89.6,35.38,0.332,2,1.04,27.16,52.41,1
Pig,PI_011,50,39.732,82.5,34.12,0.206,6,4.79,29.53,53.15,1
Pig,PI_011,51,39.634,95.59,33.88,0.378,2,3.82,32.0,67.01,1
Pig,PI_011,52,38.727,72.06,27.33,0.506,0,4.58,32.22,73.53,0
Pig,PI_011,53,38.643,75.95,26.85,0.501,0,2.15,34.41,75.69,0
Pig,PI_011,54,38.677,73.06,26.58,0.484,0,1.24,34.4,69.06,0
Pig,PI_011,55,38.862,73.63,25.97,0.455,0,0.0,33.66,73.81,0
Pig,PI_011,56,38.589,75.65,26.87,0.578,0,1.62,32.68,76.42,0
Pig,PI_011,57,38.673,74.43,26.39,0.576,0,0.1,30.88,65.42,0
Pig,PI_011,58,39.566,91.02,36.37,0.401,4,0.5,30.4,73.67,1
Pig,PI_011,59,38.61,75.54,26.77,0.51,1,6.74,29.23,69.9,0
Pig,PI_011,60,38.402,75.14,26.11,0.508,2,0.6,26.63,72.23,0
Pig,PI_011,61,38.412,75.0,26.66,0.491,0,0.97,25.23,73.61,0
Pig,PI_011,62,38.67,75.63,27.16,0.539,0,3.2,25.48,83.21,0
Pig,PI_011,63,39.282,82.26,33.67,0.27,4,4.57,21.44,69.13,1
Pig,PI_011,64,39.429,94.62,31.88,0.268,4,2.97,21.45,66.42,1
Pig,PI_011,65,38.294,73.72,25.71,0.5,2,0.0,21.38,61.29,0
Pig,PI_011,66,38.229,68.39,26.36,0.473,0,2.03,20.23,59.09,0
Pig,PI_011,67,38.462,73.99,27.88,0.474,0,0.0,20.96,56.73,0
Pig,PI_011,68,38.358,75.11,26.9,0.469,0,1.33,21.48,59.73,0
Pig,PI_011,69,38.735,71.57,26.32,0.475,1,3.31,22.94,54.06,0
Pig,PI_011,70,39.558,93.26,35.09,0.336,4,4.1,25.53,49.3,1
Pig,PI_011,71,38.492,71.82,26.27,0.56,1,1.88,24.29,52.97,0
Pig,PI_012,0,38.825,77.56,25.83,0.632,0,0.19,28.72,52.43,0
Pig,PI_012,1,38.94,75.24,24.13,0.639,1,3.77,26.99,50.81,0
Pig,PI_012,2,39.338,98.09,30.16,0.262,1,1.57,28.43,54.63,1
Pig,PI_012,3,39.972,95.99,33.32,0.369,3,1.38,32.36,65.79,1
Pig,PI_012,4,39.033,78.63,25.28,0.467,0,2.84,32.62,57.59,0
Pig,PI_012,5,38.84,77.28,23.9,0.64,0,1.05,32.48,74.6,0
Pig,PI_012,6,39.082,81.95,24.32,0.482,0,1.88,32.24,63.92,0
Pig,PI_012,7,38.951,79.57,23.69,0.585,0,4.02,33.97,78.01,0
Pig,PI_012,8,40.169,90.07,32.32,0.262,3,0.0,31.71,71.4,1
Pig,PI_012,9,38.962,83.03,24.66,0.601,0,1.7,32.31,78.92,0
Pig,PI_012,10,38.859,79.06,23.98,0.609,0,0.61,31.36,74.3,0
Pig,PI_012,11,38.951,76.95,24.01,0.579,0,2.13,29.37,79.66,0
Pig,PI_012,12,40.053,87.24,34.58,0.203,4,0.45,26.86,72.16,1
Pig,PI_012,13,40.245,98.69,28.66,0.435,1,2.64,27.49,77.65,1
Pig,PI_012,14,39.655,90.39,33.64,0.208,6,1.35,22.17,66.45,1
Pig,PI_012,15,40.403,96.72,32.51,0.42,6,6.37,23.21,64.28,1
Pig,PI_012,16,39.849,92.98,29.23,0.333,5,0.0,23.21,65.65,1
Pig,PI_012,17,39.582,95.29,32.97,0.323,3,0.0,22.02,61.12,1
Pig,PI_012,18,38.625,78.01,24.82,0.633,0,0.0,19.93,61.09,0
Pig,PI_012,19,39.807,90.35,29.3,0.377,1,3.33,21.2,58.19,1
Pig,PI_012,20,39.61,100.2,32.93,0.382,3,0.37,21.14,56.77,1
Pig,PI_012,21,39.488,91.63,33.08,0.251,6,0.83,24.58,53.26,1
Pig,PI_012,22,40.288,99.35,30.07,0.279,4,0.0,24.45,58.01,1
Pig,PI_012,23,39.686,97.78,28.77,0.371,7,0.0,24.61,56.68,1
Pig,PI_012,24,39.719,95.19,31.78,0.238,4,2.1,28.19,52.74,1
Pig,PI_012,25,38.894,79.39,23.98,0.534,0,4.07,28.74,56.36,0
Pig,PI_012,26,39.815,93.43,33.93,0.342,4,5.26,32.45,54.13,1
Pig,PI_012,27,39.953,92.26,30.19,0.436,5,0.09,30.12,61.82,1
Pig,PI_012,28,40.09,95.72,32.56,0.347,3,3.7,32.46,64.21,1
Pig,PI_012,29,39.016,77.9,25.26,0.549,0,1.01,31.99,71.97,0
Pig,PI_012,30,39.045,78.92,24.97,0.508,0,1.51,33.3,61.8,0
Pig,PI_012,31,39.971,97.6,30.31,0.288,3,0.0,31.95,71.97,1
Pig,PI_012,32,39.626,95.97,28.67,0.304,3,2.95,32.12,67.54,1
Pig,PI_012,33,38.902,77.35,25.6,0.477,2,0.69,32.92,72.64,0
Pig,PI_012,34,39.041,77.9,23.75,0.583,0,4.5,31.12,73.51,0
Pig,PI_012,35,39.011,76.95,25.21,0.617,1,3.41,28.08,72.6,0
Pig,PI_012,36,38.843,77.65,23.61,0.594,1,2.56,27.52,76.53,0
Pig,PI_012,37,38.91,79.08,24.93,0.6,0,1.04,26.55,71.75,0
Pig,PI_012,38,39.002,80.03,25.77,0.564,1,2.69,24.18,66.97,0
Pig,PI_012,39,38.704,76.58,21.95,0.633,0,1.65,21.28,64.54,0
Pig,PI_012,40,39.612,96.02,29.67,0.402,7,3.42,21.09,61.18,1
Pig,PI_012,41,39.7,92.49,31.74,0.292,2,3.85,22.43,58.95,1
Pig,PI_012,42,39.892,94.11,32.34,0.324,2,2.67,21.4,55.59,1
Pig,PI_012,43,38.737,77.47,22.95,0.567,0,2.39,20.45,58.78,0
Pig,PI_012,44,38.939,80.28,24.4,0.576,1,0.0,21.85,57.71,0
Pig,PI_012,45,38.931,76.72,24.56,0.575,0,1.49,21.26,62.29,0
Pig,PI_012,46,38.883,80.19,23.69,0.581,1,1.5,25.09,54.25,0
Pig,PI_012,47,39.899,92.67,32.95,0.405,2,0.54,25.15,51.67,1
Pig,PI_012,48,40.026,94.22,31.65,0.365,0,1.17,27.14,54.71,1
Pig,PI_012,49,39.986,98.86,36.17,0.308,0,0.0,28.41,53.87,1
Pig,PI_012,50,38.926,77.3,23.17,0.548,0,2.03,28.23,64.63,0
Pig,PI_012,51,38.998,78.47,22.89,0.575,0,2.32,30.42,62.04,0
Pig,PI_012,52,40.112,93.0,31.39,0.281,3,0.77,31.71,61.48,1
Pig,PI_012,53,39.207,81.75,24.09,0.6,0,2.89,33.4,78.55,0
Pig,PI_012,54,38.91,77.12,25.48,0.433,0,0.3,32.45,56.51,0
Pig,PI_012,55,39.003,79.79,23.63,0.694,0,2.33,32.79,76.33,0
Pig,PI_012,56,39.16,74.86,23.95,0.615,0,0.75,32.64,72.51,0
Pig,PI_012,57,40.276,90.89,29.39,0.412,2,0.72,29.63,65.61,1
Pig,PI_012,58,39.008,82.12,23.32,0.569,0,1.69,30.8,73.96,0
Pig,PI_012,59,39.94,98.75,33.57,0.474,1,3.43,27.5,76.63,1
Pig,PI_012,60,40.139,93.62,29.3,0.35,1,5.06,27.88,72.25,1
Pig,PI_012,61,40.01,91.42,30.45,0.36,2,0.0,25.9,70.27,1
Pig,PI_012,62,40.279,91.68,29.77,0.337,2,0.0,23.6,76.47,1
Pig,PI_012,63,38.805,78.3,23.63,0.674,1,3.35,24.11,60.93,0
Pig,PI_012,64,38.749,77.78,23.51,0.545,0,0.08,21.74,61.72,0
Pig,PI_012,65,38.841,77.76,23.64,0.597,0,3.96,22.61,60.46,0
Pig,PI_012,66,39.617,93.68,29.01,0.308,0,0.0,19.69,55.42,1
Pig,PI_012,67,39.73,94.17,31.85,0.35,1,0.0,21.77,54.05,1
Pig,PI_012,68,39.939,94.82,33.76,0.304,5,2.69,23.14,59.3,1
Pig,PI_012,69,40.22,91.94,32.03,0.264,2,4.88,23.86,49.81,1
Pig,PI_012,70,38.903,81.03,23.88,0.604,0,0.0,23.85,46.09,0
Pig,PI_012,71,39.716,97.89,32.56,0.352,2,0.0,26.26,58.26,1
Pig,PI_013,0,38.7,73.14,27.06,0.441,0,0.0,27.31,57.3,0
Pig,PI_013,1,38.888,77.38,26.15,0.453,0,0.0,28.74,58.59,0
Pig,PI_013,2,39.972,87.35,33.8,0.25,3,0.0,30.26,67.45,1
Pig,PI_013,3,38.928,76.24,26.92,0.462,0,0.0,30.72,61.16,0
Pig,PI_013,4,38.8,76.42,28.18,0.365,0,0.0,30.93,68.85,0
Pig,PI_013,5,39.675,94.23,34.11,0.033,4,0.0,31.14,68.54,1
Pig,PI_013,6,38.846,77.21,26.39,0.41,0,0.0,32.76,64.45,0
Pig,PI_013,7,38.794,74.35,26.17,0.466,0,0.0,33.15,77.91,0
Pig,PI_013,8,38.939,75.57,25.93,0.492,0,0.0,32.88,70.75,0
Pig,PI_013,9,38.798,76.0,28.09,0.363,0,0.6,31.57,77.34,0
Pig,PI_013,10,38.662,75.78,25.75,0.396,1,0.0,28.85,64.98,0
Pig,PI_013,11,39.616,92.22,38.71,0.156,6,0.0,28.93,78.44,1
Pig,PI_013,12,39.978,92.61,34.56,0.13,1,0.0,27.57,70.43,1
Pig,PI_013,13,39.799,91.3,29.96,0.134,3,0.0,24.57,71.26,1
Pig,PI_013,14,39.652,87.94,30.25,0.127,0,0.0,24.64,61.82,1
Pig,PI_013,15,38.611,70.79,26.17,0.511,2,0.0,24.08,77.25,0
Pig,PI_013,16,39.492,90.82,30.74,0.133,4,0.0,22.61,59.48,1
Pig,PI_013,17,38.603,72.53,25.45,0.371,0,0.0,22.41,66.19,0
